BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TEM_DADOS;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
1 - RIO AMAZONAS;;MT;MATUPA;ANA;CPRM;CPRM-GO;23;Pluviométrica;1054002;MATUPÁ;-101.503;-549.189;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2004;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1054002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1054002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1054002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1054002;-5.491.889.999.999.990;-10.150.299.999.999.900
1 - RIO AMAZONAS;;MT;PEIXOTO DE AZEVEDO;CEMADEN;CEMADEN;;;Pluviométrica;1054003;PEIXOTO DE AZEVEDO_Escola Mun. Dom Helder Câmara;-102.484;-549.826;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1054003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1054003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1054003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1054003;-54.982.599.999.999.900;-10.248.399.999.999.900
1 - RIO AMAZONAS;;MT;PEIXOTO DE AZEVEDO;ANA;CPRM;CPRM-GO;23;Pluviométrica;1055000;ESTRADA CUIABÁ - SANTARÉM;-102.203;-549.711;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/03/1976;;;;31/01/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055000;-5.497.109.999.999.990;-10.220.299.999.999.900
1 - RIO AMAZONAS;;MT;CARLINDA;ANA;CPRM;CPRM-GO;23;Pluviométrica;1055001;INDECO;-101.125;-55.57;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/09/1975;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055001;-55.569.999.999.999.900;-10.112.499.999.999.900
1 - RIO AMAZONAS;;MT;COLÍDER;ANA;CPRM;CPRM-GO;23;Pluviométrica;1055002;COLIDER;-107.986;-554.486;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055002;-5.544.859.999.999.990;-10.798.599.999.999.900
1 - RIO AMAZONAS;;MT;TERRA NOVA DO NORTE;ANA;CPRM;CPRM-GO;23;Pluviométrica;1055004;TERRA NOVA DO NORTE;-106.044;-551.033;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/07/2000;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055004;-5.510.329.999.999.990;-10.604.399.999.999.900
1 - RIO AMAZONAS;;MT;COLÍDER;COPEL;COPEL;;1;Pluviométrica;1055005;UHE COLÍDER METEOROLÓGICA;-109.547;-557.781;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;28/02/2013;;;;31/03/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055005;-5.577.809.999.999.990;-10.954.699.999.999.900
1 - RIO AMAZONAS;;MT;NOVA CANAÃ DO NORTE;CEMADEN;CEMADEN;;;Pluviométrica;1055006;NOVA CANAÃ DO NORTE_Escola Mun. Infantil tipo B;-105.564;-559.481;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1055006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1055006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1055006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1055006;-55.948.099.999.999.900;-1.055.639.999.999.990
1 - RIO AMAZONAS;;MT;ALTA FLORESTA;ANA;CPRM;CPRM-GO;23;Pluviométrica;1056001;ESTÂNCIA BURITI;-103.894;-564.172;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/04/2000;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056001;-5.641.719.999.999.990;-10.389.399.999.999.900
1 - RIO AMAZONAS;;MT;NOVA MONTE VERDE;ENEL DA FAZENDA;ENEL DA FAZENDA;;1;Pluviométrica;1056002;PCH DA FAZENDA JUSANTE;-10.295;-569.681;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2014;;;;30/09/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056002;-56.968.099.999.999.900;-10.294.999.999.999.900
1 - RIO AMAZONAS;;MT;TABAPORÃ;ENEL BOI;ENEL BOI;;1;Pluviométrica;1056003;PCH CABEÇA DE BOI MONTANTE 2;-106.389;-565.181;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/08/2016;;;;31/08/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056003;-5.651.809.999.999.990;-10.638.899.999.999.900
1 - RIO AMAZONAS;;MT;JUARA;ENEL BOI;ENEL BOI;;;Pluviométrica;1056004;PCH CABEÇA DE BOI MONTANTE 1;-103.711;-568.881;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2014;;;;30/09/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056004;-5.688.809.999.999.990;-10.371.099.999.999.900
1 - RIO AMAZONAS;;MT;JUARA;ENEL BOI;ENEL BOI;;;Pluviométrica;1056005;PCH CABEÇA DE BOI RIO TAPAIUNA;-105.231;-569.742;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2014;;;;30/09/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056005;-5.697.419.999.999.990;-10.523.099.999.999.900
1 - RIO AMAZONAS;;MT;ALTA FLORESTA;EGP;EGP;;1;Pluviométrica;1056006;UHE SALTO APIACÁS BARRAMENTO;-103.394;-569.822;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2014;;;;31/05/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1056006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1056006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1056006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1056006;-5.698.219.999.999.990;-10.339.399.999.999.900
1 - RIO AMAZONAS;;MT;NOVA MONTE VERDE;ANA;CPRM;CPRM-GO;21;Pluviométrica;1057001;TRIVELATO;-99.417;-571.331;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/03/1982;;;;30/06/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1057001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1057001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1057001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1057001;-57.133.099.999.999.900;-9.941.699.999.999.960
1 - RIO AMAZONAS;;MT;JUARA;SEMA-MT;HYDROCONSULT;;;Pluviométrica;1057002;RIO DOS PEIXES;-108.231;-577.272;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2011;;;;30/09/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1057002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1057002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1057002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1057002;-5.772.719.999.999.990;-10.823.099.999.999.900
1 - RIO AMAZONAS;;MT;JUARA;ENEL BOI;ENEL BOI;;1;Pluviométrica;1057003;PCH CABEÇA DE BOI RIO CABEÇA DE BOI;-104.361;-572.683;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/09/2014;;;;30/09/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1057003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1057003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1057003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1057003;-57.268.299.999.999.900;-10.436.099.999.999.900
1 - RIO AMAZONAS;;MT;COTRIGUAÇU;ANA;CPRM;CPRM-GO;21;Pluviométrica;1058002;NÚCLEO ARIEL;-98.564;-582.489;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1058002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1058002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1058002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1058002;-58.248.899.999.999.900;-9.856.399.999.999.950
1 - RIO AMAZONAS;;MT;JURUENA;ANA;CPRM;CPRM-GO;21;Pluviométrica;1058003;JURUENA;-103.125;-585.017;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/08/1984;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1058003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1058003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1058003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1058003;-5.850.169.999.999.990;-10.312.499.999.999.900
1 - RIO AMAZONAS;;MT;CASTANHEIRA;ANA;CPRM;CPRM-GO;21;Pluviométrica;1058004;NOVO TANGARA;-108.342;-588.033;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/08/1984;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1058004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1058004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1058004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1058004;-5.880.329.999.999.990;-10.834.199.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;ANA;CPRM;CPRM-GO;21;Pluviométrica;1058005;VALE DO NATAL;-105.886;-588.678;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1985;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1058005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1058005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1058005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1058005;-5.886.779.999.999.990;-10.588.599.999.999.900
1 - RIO AMAZONAS;;MT;JUARA;ANA;CPRM;CPRM-GO;22;Pluviométrica;1058006;RIO ARINOS;-106.397;-580.039;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/08/2000;;;;30/06/2005;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1058006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1058006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1058006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1058006;-5.800.389.999.999.990;-10.639.699.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;ANA;CPRM;CPRM-GO;21;Pluviométrica;1059000;HUMBOLDT;-101.753;-594.517;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/05/1978;31/05/1978;;;31/10/2001;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059000;-5.945.169.999.999.990;-10.175.299.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;DARDANELOS;DARDANELOS;;1;Pluviométrica;1059001;PCH FAXINAL II MONTANTE;-101.986;-594.686;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;28/02/2017;;;;28/02/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059001;-5.946.859.999.999.990;-10.198.599.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;DARDANELOS;DARDANELOS;;;Pluviométrica;1059002;PCH FAXINAL I JUSANTE;-101.986;-594.686;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;28/02/2017;;;;28/02/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059002;-5.946.859.999.999.990;-10.198.599.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;JURUENA;JURUENA;;;Pluviométrica;1059003;CGH ARIPUANÃ MONTANTE;-103.219;-594.622;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/10/2014;;;;31/10/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059003;-5.946.219.999.999.990;-10.321.899.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;ÁGUAS DA PEDRA;ÁGUAS DA PEDRA;;1;Pluviométrica;1059004;UHE DARDANELOS MONTANTE;-101.831;-594.719;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2011;;;;30/11/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059004;-5.947.189.999.999.990;-10.183.099.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;ÁGUAS DA PEDRA;ÁGUAS DA PEDRA;;1;Pluviométrica;1059006;UHE DARDANELOS BARRAMENTO;-101.611;-594.606;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/07/2016;;;;31/07/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1059006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1059006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1059006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1059006;-5.946.059.999.999.990;-10.161.099.999.999.900
1 - RIO AMAZONAS;;MT;ARIPUANÃ;ANA;CPRM;REPO;1;Pluviométrica;1060001;FAZENDA MUIRAQUITA;-104.344;-605.572;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/11/1999;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1060001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1060001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1060001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1060001;-60.557.199.999.999.900;-10.434.399.999.999.900
1 - RIO AMAZONAS;;MT;RONDOLÂNDIA;ANA;CPRM;REPO;1;Pluviométrica;1061002;FAZENDA CASTANHAL;-103.969;-610.453;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/02/1982;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1061002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1061002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1061002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1061002;-6.104.529.999.999.990;-1.039.689.999.999.990
2 - RIO TOCANTINS;;MT;SÃO FÉLIX DO ARAGUAIA;ANA;CPRM;CPRM-GO;17;Pluviométrica;1150001;SÃO FÉLIX DO ARAGUAIA;-116.197;-506.625;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/08/1973;;;;31/07/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1150001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1150001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1150001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1150001;-50.662.499.999.999.900;-11.619.699.999.999.900
2 - RIO TOCANTINS;;MT;SÃO FÉLIX DO ARAGUAIA;INMET;INMET;;;Pluviométrica;1150005;SÃO FÉLIX DO ARAGUAIA;-11.6;-50.65;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;;;;;;31/05/1956;31/05/1956;31/05/1956;31/05/1956;30/06/2007;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1150005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1150005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1150005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1150005;-5.064.999.999.999.990;-11.599.999.999.999.900
2 - RIO TOCANTINS;;MT;LUCIARA;ANA;CPRM;CPRM-GO;17;Pluviométrica;1150006;FAZENDA SANTA CRUZ;-112.203;-508.072;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/06/2000;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1150006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1150006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1150006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1150006;-50.807.199.999.999.900;-11.220.299.999.999.900
2 - RIO TOCANTINS;;MT;ALTO BOA VISTA;ANA;CPRM;CPRM-GO;17;Pluviométrica;1151000;BATE PAPO;-116.747;-513.764;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/11/1983;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1151000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1151000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1151000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1151000;-5.137.639.999.999.990;-11.674.699.999.999.900
1 - RIO AMAZONAS;;MT;SÃO FÉLIX DO ARAGUAIA;ANA;HYDROCONSULT;;1;Pluviométrica;1152000;SUIA LIQUILÂNDIA;-11.73;-519.889;;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/05/1976;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1152000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1152000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1152000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1152000;-51.988.899.999.999.900;-11.729.999.999.999.900
